gene_id	gene_name	zscore	effect_size	pvalue	var_g	pred_perf_r2	pred_perf_pval	pred_perf_qval	n_snps_used	n_snps_in_cov	n_snps_in_model	chrom	IS_POSITIVE	qvalue	PROB
ENSG00000112977		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000112981		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000112984		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000112996		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000113013		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113068		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113070		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113083		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113140		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113141		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113249		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000113262		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000113282		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113302		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000113303		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113328		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113361		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113368		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000113369		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113391		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113460		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113522		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113532		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113558		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113575		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113595		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113597		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113600		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113615		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113648		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000113657		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113658		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113739		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000113761		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000113763		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000118985		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000119048		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000120129		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000120306		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000120709		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000120727		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000123219		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000124275		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000129595		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000129596		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000129625		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000130449		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000131188		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000131446		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000131459		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000131504		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000131732		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000132356		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000132357		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000132563		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000132846		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000132912		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000133302		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000133401		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000133706		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000133710		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000133835		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000134480		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000135077		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000135083		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145491		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145495		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145545		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145623		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145632		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145649		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145675		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145687		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145692		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145708		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145721		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145723		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145725		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145730		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145743		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145777		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145781		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145782		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145850		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145860		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000145861		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145864		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145907		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145908		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145912		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145916		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000145936		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000146005		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000146063		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000150753		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000151304		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000151876		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000151881		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000151882		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000151883		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000152348		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000152377		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000152380		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000152582		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000152611		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000152620		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000152705		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000152942		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000153006		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000153071		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000153140		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000153395		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000153404		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000153922		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000154153		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000155506		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000155542		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000155858		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000155868		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000156427		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000156453		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000157107		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000157111		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000158987		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000160867		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000164172		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000164175		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164182		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164187		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000164190		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000164199		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164220		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164241		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000164244		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164251		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164253		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164296		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164300		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164307		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164330		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164332		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164334		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164338		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000164347		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164403		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164405		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164574		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000164576		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000164587		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164609		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164615		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164616		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000164620		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000165671		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000168246		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000168916		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000169228		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000169252		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000169567		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000169570		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000169862		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000170074		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000170085		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000170089		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000170231		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000170476		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000170584		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000171368		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000171522		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000171604		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000171617		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000171720		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000172058		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000173261		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000174136		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000175414		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000175471		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000175745		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000175857		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000176018		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000176055		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000176788		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000177058		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000177556		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000177932		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000178175		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000178776		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000178913		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000178996		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000181104		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000181163		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000181751		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000182132		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000182578		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000182836		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000183072		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000183111		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000183258		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000183580		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000183718		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000183775		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000183876		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000184584		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000184838		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000184840		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000185056		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000185129		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000185305		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000185986		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000186105		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000186468		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000186479		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000186493		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000186952		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000187678		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000188002		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000188818		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000196670		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000196743		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000197226		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000197744		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000197822		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000198780		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000198939		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000198961		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000204962		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000204963		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000204967		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000205089		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000205572		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000205765		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000206077		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000211445		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000213430		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000213433		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000213757		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000213891		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000213949		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000214485		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000214510		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000214784		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000214944		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000215006		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000215196		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000215217		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000215218		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000217128		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000218227		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000221886		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000223652		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000224032		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000225051		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000225940		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000226221		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000227908		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000228650		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000228716		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000228737		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000230561		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000231185		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000232578		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000233913		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000234602		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000235172		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000235253		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000237187		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000238000		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000238035		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000238363		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000239528		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000239642		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000240184		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000240376		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000242419		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000242477		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000243056		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000244061		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000244245		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000244945		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000245060		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000245317		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000246334		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000246596		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000247049		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000247121		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000247199		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000247311		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000247572		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000247828		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000248275		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000248323		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000248449		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000248469		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000248514		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000248554		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000248560		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000248569		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000248626		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000248663		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000248668		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000248727		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000248846		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
